	description	C(Status)_p	C(Status)_q	EVR	Status_fc	_GSM545818_H_0	_GSM545819_H_0	_GSM545820_H_0	_GSM545821_H_0	_GSM545822_H_0	_GSM545823_H_0	_GSM545824_H_0	_GSM545825_H_0	_GSM545826_H_0	_GSM545827_H_0	_GSM545828_H_0	_GSM545829_H_0	_GSM545830_H_0	_GSM545831_H_0	_GSM545832_H_0	_GSM545833_M_0	_GSM545834_M_0	_GSM545835_M_0	_GSM545836_M_0	_GSM545837_M_0	_GSM545838_M_0	_GSM545839_M_0	_GSM545840_M_0	_GSM545841_M_0	_GSM545842_M_0	_GSM545843_M_0	_GSM545844_M_0	_GSM545845_M_0	_GSM545846_M_0
R-HSA-72662	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S,47	1.7692424080931953e-08	3.7281919099432496e-08	0.5425276628717363	-2.350311319743536	1.44844162048558	0.7609375757483421	1.3164644126661957	1.0227491672103306	1.0477391638976505	0.6841700893776116	1.1485705221731615	1.5019153323271017	0.8236591948286092	1.6354928145457523	0.6404157000012977	1.3575242326803054	0.4768256029430585	1.8421774959992567	1.4901926266412848	-0.9168739688039057	-1.7128810825292375	-2.4239911535034304	-1.7501988128556996	-1.5533122365861214	-2.5982422379093517	-2.583358124937339	-0.8067062347068182	-1.0195631072160858	0.9835554673023265	0.6711900105819807	-1.1066150187937172	-0.5543180997817017	-1.8259609517863418
R-HSA-2206282	MPS IIIB - Sanfilippo syndrome B,1	0.34054550329958566	0.10486506206063072	1.0	-0.07922725925122816	5.921245888585589	6.1313425391232625	5.730639955916791	5.5576551547254205	5.675251386050259	6.0268000593437145	6.441284271927037	5.842978831788327	6.050936965225224	5.837943241891027	5.9932214673689375	5.809928865721432	5.270528942380718	5.551516017628014	6.39746072605472	5.708739041359579	5.7279204545632	6.343407822297814	6.193771743396679	5.7279204545632	5.7839804136837945	6.230741002626909	5.3957483281790335	5.177917792195843	5.902073579310743	5.837943241891027	5.482202926295956	5.446256229889563	5.773468927905194
R-HSA-5633008	TP53 Regulates Transcription of Cell Death Genes,42	1.1855834559161808e-09	6.1256177215694635e-09	0.4269203782390706	2.959391998597496	-1.74861179884179	-0.9927972857907943	-0.6564068546325863	-0.6565042308613321	-1.895655467354368	-1.7068973604221906	-1.7538260050334358	-1.418120996781237	-1.6326322114553307	-2.422082367761935	-2.1723151667495566	-1.702303165536798	0.2881614672923011	-1.527805195204773	-1.435894702097338	2.520517820316039	2.215478470804127	2.5155072200574735	2.0594827120064423	1.9241853121203105	3.032422851654042	1.9721706812731452	1.9498102866747102	0.7897104078019731	-0.4906752459721758	-0.20084508148202812	1.598017099051095	0.45375441153962265	1.0941543953863249
R-HSA-9018676	Biosynthesis of D-series resolvins,3	0.0019984124457630083	0.0009502935503400826	0.5437302128579421	0.689325705584617	-0.33668828550524693	-0.04727063665149934	-0.6082882810440583	0.6826136023082396	0.6705146231136087	-0.515996306189172	-0.5541179603663269	-0.7208835079036788	0.06917442485851735	-1.7625164520848788	-0.7674412041135221	-0.31269064654848927	-0.4565988385803766	0.44053071743374833	-1.2112423756383381	0.6613100227948138	0.7780397441266758	0.8091234402945564	-0.0313712531570156	0.2642422957155289	0.6113401874385542	-0.2020330650215348	-0.32379406536449096	0.5778729908937372	0.48562453578242676	-0.13485695116450244	-0.22417474860139414	1.2355886869321735	0.9239893062419431
R-HSA-173599	Formation of the active cofactor, UDP-glucuronate,3	0.17811527683947176	0.05898787052708045	0.6199310298981934	0.20855580878408198	-0.05496097596471454	0.17181266085385946	0.6717693289157264	-0.0880260366154833	0.4060905842166893	-0.2814263828480714	-0.5305987765363718	-0.5367257657167709	-0.1005307135489426	0.11547977986646503	-0.1986196074662086	-0.2262137838496243	0.02753781606853437	-0.6065047804654946	-0.4579480167963051	0.6751256543974024	0.24217692148797673	0.4458385257234988	1.0674384984899055	0.29162915363197905	0.7378750053604892	0.46432875875934726	0.10967045366375973	-0.12535630294826883	-0.1557647881732292	-0.7199508262929545	-0.6794776700604891	-0.2657238987146381	-0.3989448154380794
R-HSA-73863	RNA Polymerase I Transcription Termination,26	1.1073149486177923e-07	1.5658085699480753e-07	0.2503652234081314	1.0927440086867366	-0.7826636903791778	0.3665801255601472	-0.2990827844682369	-0.8707439247023405	-0.5244066783665491	-1.3090632085058524	-0.1695349327506323	-0.5434560050640975	-0.5640059673196676	-0.7333482960690592	-0.6745616238729334	-0.6017089110154137	0.12839080934215172	-0.7370428184128495	-0.6691203095652414	0.5916966522462886	0.3868952702512634	0.49363956544999565	0.7139610885205047	1.0489981441176304	0.9105805831089312	0.618928351231867	1.3163429433325613	0.6193434268501994	-0.5289060900611365	0.501168800228273	0.44774807599109684	0.22555218844165226	0.6378192158806482
R-HSA-422356	Regulation of insulin secretion,69	0.6409668664608574	0.17827053074128266	0.2827629716905255	-0.24211264202678892	-1.4248832128224256	2.413637042415982	1.2274375921394658	-0.3765251370610346	2.6249396780126233	-0.4381141498235921	0.46130434716352	-0.32489876531013356	1.8829649431323296	-0.12035680268913487	-0.821493598246922	-1.8986353385804897	-1.5437315984544617	0.1130882892642391	-0.15988958990485305	-0.4596287786636274	-0.11933718701091782	-0.39711765286050366	0.0726446597615843	-0.34606216939217055	2.025821758252872	1.7824303486574253	-1.5741384608597548	-0.4094920002789004	1.539924018329293	-1.1460214816084315	-1.4433063016842824	-0.41309536259077134	-0.7274650892869658
R-HSA-8939902	Regulation of RUNX2 expression and activity,60	1.0746947929711118e-07	1.531154024506016e-07	0.3879907599299114	-1.7915553381659322	0.8807707478631853	0.8906811665953148	0.8824696304187896	1.4420411640609467	0.959214597452668	0.7342832326900346	0.534984980915755	0.3606789146362119	0.7919588395660759	1.0988743225669884	0.8556981093604319	0.25907118623496456	1.4206413500192105	0.7650401689477397	1.328957911666525	-1.436057030781563	-1.2216619620850409	-1.0997865625688812	0.054808620381035775	-2.628913845889753	-1.5210129442676048	-0.34765902994209735	-2.097594384952746	-1.4441742720012263	0.3953407979611957	0.23969421845256086	-1.2935590889367348	0.17342868207099402	-0.9782195204350075
R-HSA-167060	NGF processing,4	0.03243078947716637	0.012591356790891446	0.6347588691893986	-0.3492206548709202	0.14972266740137682	0.08960995622982117	0.5578655772499412	-0.371889735083202	-0.32000731807331967	0.18572646191619563	1.0088983177836819	0.3736578389514967	0.08168565168839144	0.30202943493540607	-0.305391910182678	0.014983648728539715	0.388480070654642	0.11735743241541419	0.34363297896150785	-0.14132732539937623	-0.3911988323073814	-0.7463400391408184	-1.2565877909620518	0.6737316498434758	0.5492540073364858	-0.0678131685229811	-0.011448229255489675	0.14632762081181414	-0.009787001160653347	-0.04328951448333631	-0.28529598817000545	-0.5787245440059846	-0.45386191816092597
R-HSA-5696397	Gap-filling DNA repair synthesis and ligation in GG-NER,21	6.532284929955815e-10	4.387591963137149e-09	0.6261944152470785	-2.228680995199662	-0.05111681631404319	1.5800367592581679	1.5117510325376813	0.2781125941461584	1.4547120060167364	1.2703164923342105	1.3087211921707815	1.607525752832125	1.3249717490078718	1.0243308882369673	1.4284792033034226	1.5876464820190166	0.045914086443946255	0.9728173355190168	0.5130964177712983	-1.758239083686986	-1.9099781727033598	-1.4003851278298796	-1.5054574715114257	-1.8474226418094482	-1.8028543780301798	-0.9644688082292091	-1.8787664429109983	-0.5600388297495946	-0.19679451770816278	-0.0826494984026072	-1.0261069410962311	-0.17765350899575671	-0.7464997526195356
R-HSA-209931	Serotonin and melatonin biosynthesis,4	0.22839161959540524	0.07326744307628466	0.5327490684038757	0.03661630582420318	0.01538614956812142	0.008790314924650006	0.07211299169575892	-0.05030081611012138	-0.08399904431321459	-0.013851627374093073	-0.08579206165577642	-0.043704981466649966	-0.07420039214411517	0.09788997711467443	-0.0517461239311194	-0.053503633635749406	0.10922964020903797	-0.07903871708295657	-0.0471716331356931	0.20473125320589833	-0.02082230256969591	0.185634308168769	0.029717714051663	-0.043704981466649966	0.024968302957854963	0.15316259044238734	0.07211299169575892	-0.14703084099733502	-0.013851627374093073	-0.038632095655970436	-0.043704981466649966	-0.043704981466649966	-0.038975392188037486
R-HSA-937072	TRAF6-mediated induction of TAK1 complex within TLR4 complex,13	5.1425715252109354e-05	3.036617201870432e-05	0.44160022624232115	0.9750353755571499	-0.5609049532672958	-1.7855716257085115	-0.3854090706155127	-0.11291134695790761	-0.4417999707368058	-0.2563393182182751	-0.7494321928009948	0.11619836390061232	0.17798845601733052	-0.31729342108502695	-0.9156232081234572	-0.07393078913998452	-1.0884862182966113	0.05879177750797582	-0.9810482227511719	1.0081833765276473	1.085327937465418	0.26644418244635015	-0.3609753702701529	1.4996365718876201	0.7029295466166556	-0.4403684649941026	1.2204250753524113	0.9302317705088683	-0.05191604871511678	0.11265619947129195	0.6639565484456228	0.2123845859121621	0.46685582962092836
R-HSA-1433557	Signaling by SCF-KIT,38	0.00990506249426379	0.004214101278284609	0.2116708171970949	-0.8229620018486453	-0.08765238051389865	2.438382567341039	0.5186617073424574	0.5391641360354686	0.2570797205571055	0.0029473754033014343	0.7971254142578247	-0.32106380926744765	0.6626254125563971	-0.3712188686573955	0.767733562301443	0.2704347792376238	1.0022879936373423	-1.1627312189478531	0.8939152433143643	-0.8717282330141597	-0.6666869279642371	0.20150078606518812	1.3250674765653023	-1.8286918105769245	-0.2403457637532484	0.8117213886322262	-1.2248608250107575	-1.2911724562499773	-0.5145068850311243	-0.11567653362432333	-1.032609696786318	0.07268190101355958	-0.8323840548629128
R-HSA-111995	phospho-PLA2 pathway,2	7.775750848422302e-06	5.4122286451932515e-06	0.8722736672053214	1.076260258420443	-0.08397405889055994	-1.2794813776413516	-0.6128645833589316	-0.0900923629698737	-0.5373632996578747	-0.5265760875437004	-0.22192665627427383	0.23975611928224033	-0.991157017041481	-0.6178092215554007	-0.7669757510847629	-0.2943429596319585	-0.7412484342504486	-0.3197919748810772	-1.3799482868873192	0.6010891717854284	1.4674230205610517	1.0375924077833618	1.0657974169278008	0.8618682002167116	0.40517440189142556	-0.0822122188029411	2.016523132390252	0.696453567440438	-0.19603683985556375	0.24130862115752927	0.23352946465640653	-0.052521424996104404	-0.07219296876907294
R-HSA-3296482	Defects in vitamin and cofactor metabolism,19	0.01495420995819098	0.0061574949120095455	0.2236982619157351	-0.4801542244664095	0.8838007387934693	-0.39435925069386324	0.3655999482647844	0.08424359043156936	0.3641681818197726	-0.12737158489648914	0.5320025141947209	0.3791495203714704	0.6394737301627547	0.33086501095077303	0.14670716335467832	0.4703312946476914	-0.310337855366719	0.17283981730080641	-0.3520664961410151	-0.899648066792236	-0.582078369806186	-0.34933396908463815	-0.34584613103783485	-1.1960191891146668	-0.7505345287344315	0.034727394031004534	-0.43407729011444085	0.044980320210733477	0.787752647849624	0.26853596164099097	0.0907487406175305	-0.08169832432409443	0.2274444814642776
R-HSA-204174	Regulation of pyruvate dehydrogenase (PDH) complex,16	0.0032299662143413996	0.0014846858446707545	0.358457353819119	0.8542109101511396	-0.8151787429664261	0.5000961828848619	-0.14439506120653312	-0.8007212853454106	-0.20203394311276365	-0.519128480500469	-0.5242492362851439	-0.7873863834254586	-0.8509481188015967	-0.40755686795134	-0.6161658315638305	-0.8400290214374685	0.8692557088283617	-0.6972338979233468	-0.28760278450277865	1.0510067483545358	0.45594162535496996	-0.06523249212656494	1.3787128587062139	1.2991410168831117	2.0401181457838153	0.3674352611287999	0.7181723252710722	0.34580595750589316	-0.6905070456855809	-0.8449429027273435	0.20669914492858882	-0.9059087511573886	0.7668358710892332
R-HSA-9020933	Interleukin-23 signaling,9	2.3441834188102037e-06	1.8361940401784517e-06	0.4885967532221191	-1.111555895243451	0.9778839568553265	1.1631080467450114	0.19952002630341173	0.6495274869942032	0.48769240085634225	0.41454769470047276	1.015316131255278	0.6157894100354382	0.9377967659358335	0.4382295798826187	0.4836893434640228	0.23608504966531965	-0.021701036898064633	-0.2768540545447865	0.9205209309075993	-0.5188162634386165	-1.0294906020529637	-0.40779233726191255	0.14366694830391621	-1.5363271639046998	-1.4012314068557319	0.049442964178072334	-1.1704559916172446	-0.8957567980540606	0.40269512254129647	0.017038605299183586	-0.7805668706248807	-0.22298569154626194	-0.8905722471240635
R-HSA-69205	G1/S-Specific Transcription,24	2.238293407150782e-09	8.779050511242951e-09	0.34427748517128226	1.4941676181431571	-0.5755570417029052	-1.3488527035877427	-1.130324252199066	-0.8409780787783917	-0.5789561664310331	-0.5329100505946198	-0.4502048354979948	-0.009208319274466002	-0.6973329517641433	-0.9207281765008268	-0.9368102469438718	-0.7012936386015698	-1.0670224973243638	-0.2653718385352519	-0.807245058531725	0.9276363950686941	1.3096078241658717	0.528433030376928	0.9032611757550018	1.2870845486467788	1.8985661471373838	1.0844374403530423	1.0462900680314144	0.2799895082850447	-0.18407686881206423	0.13940222809838945	0.8436205121376132	0.1335808078886578	0.6649630391351762
R-HSA-68884	Mitotic Telophase/Cytokinesis,13	1.0854404746985355e-06	9.392160621115604e-07	0.32783494512874123	0.6894190275803967	-0.40055916712738354	-0.11809312159725678	-0.16021815814417462	-0.4457854651138043	-0.2724609341476447	-0.5089029626388747	-0.30174082381122197	-0.4954843059904955	-0.6341835154523427	-0.35908041309996264	-0.19802389078496388	-0.5485445510302875	0.09206057407734143	-0.3365178166938918	-0.2767972830155378	0.783111024595245	0.45763279652130806	0.33486722419951304	0.9454756233500613	0.28785146118789595	0.9852483898814836	0.676042168590042	0.2107323693542821	0.10246212022021527	0.25933855230457015	-0.3421537933629046	0.1434494806525664	-0.0025906294487503608	0.12286504652503258
R-HSA-110362	POLB-Dependent Long Patch Base Excision Repair,7	0.008079033419663269	0.003492523808979909	0.44966174120644675	-0.4124810925453248	-0.03612170402151259	0.6703823747785657	0.305512501494697	0.026102674985422354	-0.11491543329632072	0.11180883683516042	0.4651959973648798	0.46595024391534834	0.14208750475001827	0.11570598123690075	0.6940901600934676	0.32509369242570124	0.18516929581911998	-0.574099654332197	0.21081035153606173	-0.5082004181915087	-1.2748603475289506	-0.16017631638024726	-0.7241053733245155	-0.43374059616695515	0.5953606871083881	0.060092808351332204	-0.05782351338434081	-0.33741465149903493	0.16718729661345869	0.12567534569996144	0.07333413453758204	-0.20089087703930852	-0.3172110023812113
R-HSA-375276	Peptide ligand-binding receptors,157	6.736992668846564e-08	1.040250492920888e-07	0.288728492327486	3.929745005476113	-4.475459147366759	1.1629321778408719	1.5275013723175312	-2.604402693528509	-1.1038982042616288	-2.4023504847243546	-1.0901260453046722	-1.8603801893794196	-1.1930811337484775	-3.557568111656263	-2.443057139111075	-2.7532600583802362	-1.5523824642397486	-3.2725068506040254	-3.7803521323720264	2.848150556482901	3.4466599697231515	3.351050198332389	0.9877026078616139	3.3092082520750163	4.458512200805229	1.8975409619313377	2.2971100005152683	2.165173333810473	0.5868886733441993	0.4694782284386619	0.6939541463381721	1.175846256573015	1.7111157182873784
R-HSA-69601	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,43	1.421681815082303e-07	1.818880711180998e-07	0.4503936411241025	-1.7106367125392594	0.8617041861165883	0.8120973701087837	0.8012862731223943	1.3413546930834148	0.8490661715589317	0.7786631190314077	0.5246065752813809	0.2582134838171412	0.7443548464100908	1.070811698166397	0.8709333046248051	0.28814068159537465	1.3701535215985368	0.7173040953268175	1.3715339358655958	-1.2211317114223337	-1.1484537978604492	-1.0029889295697942	0.09150296480648029	-2.6139755114513443	-1.5711677404562896	-0.2959058357606584	-1.9386220578479745	-1.45530217002044	0.38669451658508114	0.21919737364608294	-1.2384301155485857	0.13305853401394518	-1.0046994748214082
R-HSA-2559584	Formation of Senescence-Associated Heterochromatin Foci (SAHF),17	0.6761523214535576	0.1861297652313481	0.49701308645598474	-0.14309278868158154	0.619635762563404	-1.4784900290218823	-0.8178720682578186	0.31785049206766597	-0.7730677184965181	0.6787826635424241	0.22071546986856974	0.28817133003994294	-0.04438498156605234	0.45807291661969773	0.3038915259172761	0.9895271352780911	-0.2120624889991684	0.419973081420744	0.06181285958943794	0.5862886746005657	-0.6219244436358359	0.17196691311269127	-2.230726620825168	1.7893114126255447	-2.0229052471447075	-0.9548763162679004	0.7368697445734338	0.7872325301312632	-0.5496580271434401	0.18341169874162908	0.9075378560076841	-0.15147697816026462	0.3363928528186734
R-HSA-6803157	Antimicrobial peptides,56	2.302951117042923e-08	4.5663219488898725e-08	0.5376455540120221	4.805892331770813	-2.2634624494222884	-2.2382601632005072	-2.8812151659954686	2.6580126412523937	-2.110728833251795	-3.2865201618401305	-1.6523341934109543	-3.431498678815197	-2.9447109574042645	-3.1192430679734886	-3.181521658608653	-3.7593008277897577	-1.344271334339253	-2.4790194734584654	-3.2143439962757703	3.875496595907222	1.7531917499693639	3.08697233835534	3.438240546929049	4.020339236784125	5.01031753993643	2.5762172746735343	-0.7545090374461122	3.03406809270095	2.8486056983482944	-0.5255838400269577	-0.3296498917831329	3.2198190164756832	3.9948929997097595
R-HSA-5693606	DNA Double Strand Break Response,41	1.4437920315456837e-08	3.152719155046372e-08	0.327773263547644	1.7188525547040339	-1.5093881074612474	0.14238363506866775	-0.2974498352430298	-1.2175044601466496	-1.0780600978292612	-0.9068305294356634	-0.325613410774136	-0.5113133790729147	-0.9456086793455062	-1.1820078339133995	-0.92889755517899	-0.9149561874216803	-0.8107662089906524	-1.0591131928078823	-0.9736840807517663	0.897473143685488	0.6672000171592818	1.12686273526612	0.5646004769328282	1.9382402022091152	2.581142255859435	1.138951488891815	1.087618608790559	1.2084344682624593	0.24810221726452517	-0.04239900749015969	0.5241308561229311	-0.023830940048757666	0.6022834003984703
R-HSA-212165	Epigenetic regulation of gene expression,81	1.7837871373932093e-09	7.792718996600015e-09	0.3528612827925453	-2.7363386071825233	1.3074574837107729	1.1901054660671329	0.9111637279439937	1.7615325269356719	1.4319489425062664	1.3690240345512383	1.2435233923529296	1.269506206124437	1.2557213230638078	1.4843948165474454	1.222468906449561	1.2110080607459777	1.3095783725239714	1.369413730603854	1.6350465203014803	-1.4584696639946308	-1.3006684714679189	-1.4847150080241824	-1.9075073121929766	-3.0216929714689296	-2.221670393928344	-1.7575521006482975	-2.7385879874766252	-1.8699982221558795	1.1099595694609747	0.2604275636224828	-2.238240849420186	0.29232289856791516	-1.6355005613019122
R-HSA-175567	Integration of viral DNA into host genomic DNA,3	4.343734774384442e-05	2.5991902093119753e-05	0.6415543307820087	0.9235192002925287	-0.41274512234381094	-0.4758144649120333	-0.11867653654365093	-0.6464766035835489	-0.5856517683575216	-0.45066857784530623	-0.7458729109839605	-0.37796174699106805	-0.5195214629159662	-0.1624026394316573	-0.7886969928966343	-0.029699035513736705	-0.5748097905426826	-0.29757396902379385	-0.5561255603246205	0.7407012366906687	0.7330576937071361	0.6620186800922488	0.8842006492279441	1.9303781914440568	1.0107299540029993	-0.04050314795386518	1.486974468886869	0.17167983094219244	0.06858961893295187	-0.47190504530200916	0.1369240062296769	-0.33788005990590747	-0.23226889478496046
R-HSA-5340588	RNF mutants show enhanced WNT signaling and proliferation,7	0.1192291685124277	0.041042207490836556	0.795904943188923	-0.28971488429633035	-0.07292964029551084	0.025890770120468917	-0.03189028237936351	0.07189840000153692	-0.5722411736990217	0.6777445101678959	0.3369731161969436	0.18031517467728286	-0.7854941029897445	0.16081889535905455	0.2486262108136453	0.6617967709000309	0.28394804614133806	0.7573026267406446	0.17048973663828781	-0.16982423653298906	-0.6403903951319516	0.18844262659607244	-0.04704992879862422	0.5376724587440465	0.11345755458733355	0.6387988821732546	-0.606735829311352	0.3936458414077935	0.22995121294414467	-0.9740754731671939	-0.12608956444824918	-1.130934687238258	-0.5201175202175048
R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation,77	9.72693334194545e-07	8.568350115974908e-07	0.31054011465571485	-2.1014688431365776	1.0448650640144563	0.9141033355504433	0.617263753721188	1.2925541779408352	1.3164066045241818	0.9805032805793295	0.8687409945976253	0.49289606554378007	1.417102518951427	1.180778424706407	0.940382791277706	1.1114405613270286	0.410059393480931	1.4392261672067161	1.367917537068177	-1.1151654883356508	-1.4550277785114363	-1.5686752865189915	-1.74140316079778	-3.03944469436336	-2.4676572412473528	-1.979097312114659	-2.3916228379850173	-0.5344102406507495	0.6632819154899412	1.0957602292995514	-0.7821748536579364	0.7827978481240045	-0.8614017692207749
R-HSA-182971	EGFR downregulation,22	0.0051280487408829675	0.002288636167873306	0.3933544575580052	-1.387700609408153	1.5941921017048322	1.456753581489148	0.9633096195068964	1.2842698290186392	-1.136476518669302	-0.4602987645703919	1.103276098801854	-0.3942505737026822	1.0595417259976563	-0.32706993232541565	1.3092321917857088	1.5580392578000655	2.0760317801381185	-0.5249960423748531	0.3046998225137512	-0.11089044079746191	-0.4064421083696637	-0.6478291002554145	-0.08143162368306683	0.34872427926794475	-3.5852199511967573	-2.9890334312504034	-1.8152455713005813	0.1845562719208221	-1.1916818183589106	1.4456064627718166	0.912957385490186	-0.553454882249119	-1.3768696491033905
R-HSA-8849175	Threonine catabolism,4	0.0674990009314087	0.024673519874370973	0.6711085726351677	0.3282513086579187	-0.16857190757106094	-0.001481461572745898	-0.16259484579254563	-0.19476362023394853	-0.16521629322977405	-0.11748808839857769	-0.15757338106427463	-0.9419648134482718	-0.23792010371082836	-0.1498079317220394	-0.07154044443803943	-0.17370542979670744	-0.7349425540103571	0.964800747312336	0.03002193414284651	0.33819533918771727	0.49505138253667746	-0.14859659092906308	-0.039131702203659045	0.4196367166638403	1.6041050549012674	0.0077553459654214835	-0.08025956223179725	-0.03110504156913949	0.41990848356313576	-0.21732797429341816	-0.16190782633272782	-0.15992503834631522	-0.1636503933779507
R-HSA-5621575	CD209 (DC-SIGN) signaling,17	0.19671816242284876	0.06429744937488832	0.30932808161773406	0.28831888021282864	0.1617626355410858	-1.1531694714840177	0.10920276994370581	-0.3057792276363205	-0.6793521090968103	-0.3704758007296896	0.1037262355154094	0.2614422364935531	-0.020684945817292976	0.0808131517195617	-0.5862142588819012	0.4221230309983457	-0.15147086375476956	0.411731400683627	-0.603773889968511	0.7548190069836967	-0.41552883312481387	-0.44191228991019915	-1.0867403422653326	1.604002465740277	0.06934070609621178	-1.1566747958771313	0.979172388919242	1.1641625218872622	-0.33137398530572715	0.02760773153142075	0.5389735660846826	0.17327241374787586	0.44099855196658133
R-HSA-70263	Gluconeogenesis,30	7.466105295960573e-07	6.788248450262107e-07	0.40435450428211644	-1.436037353096585	0.7737304419056422	0.8404726845072186	0.7725922379252553	0.31876532189657875	0.5825655182264561	0.7402890151325336	0.6759934631642247	-0.030471909472769638	0.7960778533928708	0.8905228415913348	1.3850108419523088	-0.41682083209720083	1.5446239499279266	0.413394967224715	1.531030152798192	-0.6730884521206494	-0.5299747091358833	-0.8398973841728893	-0.04764250355091011	-1.8863944537374082	-1.2667309942226816	0.39073483314717666	-1.7134150976626308	-1.425949388280151	0.5425701511230504	-0.48245432141923034	-1.0506896286091278	-0.8444999277050159	-0.9903446717288445
R-HSA-165054	Rev-mediated nuclear export of HIV RNA,28	4.3532921461412875e-08	7.426058377479941e-08	0.3656409046557249	1.3170932378238085	-0.9499144283892667	-0.8738910356243768	-0.4134011822121085	-0.41728890247841977	-0.6084817389016922	-0.5649179195656675	-0.670788061072553	-0.3760899639175168	-0.5933178305419633	-0.8262360675295521	-0.8622143037616101	-0.2576914546411407	-0.7340406524944284	-0.4124915345914705	-1.3177751780897975	1.0778554618122451	1.211626638032537	0.258644973913781	1.2587117398907877	1.1912793831963895	0.894132923014747	0.15146291712939086	1.4634383075667903	1.3032475153140042	-0.34755460356812107	-0.08589701577147514	0.9358838490553236	-0.3512619794238458	0.9169701436489727
R-HSA-5632927	Defective Mismatch Repair Associated With MSH3,2	0.17945555801230775	0.05926802564794891	0.7835269318408914	-0.11876572024993656	-0.08285713550148942	0.42484239294299303	0.28473833151347494	-0.26238854278338597	-0.22986208065630434	-0.21460750657044875	0.3919899638828872	-0.12814001832933505	0.035895792671896055	0.42189948429608104	0.5735364973731536	-0.24889088849635646	-0.3069403930913301	-0.047740119034818326	0.4397685270651762	-0.2875741682722629	-0.09801351434334814	0.21549015245632144	-0.31861061540722146	0.31227411146738515	0.07174269459150165	-0.4108734493434351	-0.06161432900762547	-0.026748017067536295	0.37535516013869413	-0.1762968024368588	-0.0795832594064461	-0.2981981091087651	-0.26859415954254284
R-HSA-5578995	Defective TPMT causes Thiopurine S-methyltransferase deficiency (TPMT deficiency),1	0.009316003855732983	0.003982405521186937	1.0	-0.2964319205384681	7.0574502721839	7.277054876148728	7.0443941193584525	6.9726926540042635	7.127220550488074	6.47735352663456	7.004501392234942	6.9530323772532405	6.845490050944375	6.632268215499513	6.407692648665678	6.7279204545632	7.214319120800765	6.930737337562888	7.0895828931247085	6.04657836662033	6.867896463992655	6.422905742612183	7.164906926675688	6.327328082629952	6.696272083925862	6.752213367865143	6.47735352663456	6.063934305754099	6.620586410451878	6.977279923499918	6.655351828612554	6.996614714815363	6.452858964713812
R-HSA-2565942	Regulation of PLK1 Activity at G2/M Transition,63	3.0605842227063816e-05	1.890323711360843e-05	0.32716623037274817	1.8142605720529361	-1.2833235682355166	-1.1396487098378456	-0.4121924665006821	-1.3927660271620803	-1.2204051601646182	-1.115526252626493	-0.3713874563463974	-0.6277116173638791	-1.2815478035705035	-1.2358423706368535	-0.6407612952557888	-0.23643562107553615	-0.00880406493046784	-0.9352680840973073	-1.5964070131331467	1.0176175689375324	1.431587641682598	1.9134625028887833	1.1114045619993227	3.538907215212622	2.0209104640381432	0.777347738171908	1.9847453751685105	1.2120664116930067	-1.8910157884114174	-0.9866951506976228	0.9626507715927659	-0.4349835234015704	0.8400217220625277
R-HSA-5339562	Uptake and actions of bacterial toxins,23	0.0005464647386315752	0.00028018956730837597	0.5023540633897962	-1.304692628373837	-0.1227755303327469	1.715707806317053	1.1617976110265857	0.24718090191388103	2.447027991994693	-0.03847428939096589	0.15572559401706063	0.7148906385416042	0.9535344926775341	0.956943865347324	1.0139808669962134	-0.5976016399346176	-0.1427135078016713	0.3727471018430339	0.589752990803872	-0.46302186019458	-1.2393931510170413	-0.6586779965365157	-1.0808751439753335	-1.760555116153599	0.1046328001161752	0.6013061760302967	-1.7609808324200624	-1.4015462686164595	1.5191078184395717	-0.8080052273159167	-1.980402401147909	0.15669657926104338	-0.6560102704885208
R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,27	5.450721509942508e-08	8.929584456566407e-08	0.3992522853802935	-1.9468447359867083	1.5010770647687515	0.9658079033546911	0.8001509448903096	0.8712037205712275	0.9359527391735118	0.8864634400504237	0.7920681625412573	0.5601998514549993	1.0510201458128612	0.9829142959174154	1.2134623534966855	1.4039166886004377	0.3356075365418541	0.8847035910364756	0.8867294273922526	-0.38575949439119706	-1.4836533805666414	-0.20161011238397805	-2.8783592048905065	-0.9353080521278209	-2.476136379826226	-1.3092166178254618	-1.4964668503323653	-1.3028631381199647	0.7032729829115788	-0.03303130925590797	-0.8663366999446965	-0.0810552076410549	-1.3247544012089179
R-HSA-180910	Vpr-mediated nuclear import of PICs,27	1.2448568075979228e-07	1.6794838287346728e-07	0.4370279101191432	1.6087980705140796	-0.9897953196023814	-0.9039806107401592	-0.37515855205014437	-0.7565671025727957	-0.8448211192459127	-0.7182594898984797	-0.9045813982502693	-0.4992782041874073	-0.7811711776323785	-0.7293168030707518	-1.1753128952505107	-0.26767249903947354	-1.093295492185002	-0.5435972001878966	-1.3575572593699847	1.2847486733652633	1.3932807815936095	0.6505760232864958	1.6161476522525118	2.0824928297352376	1.2793243688535512	0.17273495619666357	2.1463018482952716	1.0045669513374917	-0.07161641809578059	-0.4104739171560147	0.7180847025743688	-0.49551835921233267	0.569715030257193
