	description	C(Status)_p	C(Status)_q	EVR	Status_fc	_H005_y_0	_H010_n_0	_H011_n_0	_H012_y_0	_H013_y_0	_H014_y_0	_H015_n_0	_H016_n_0	_H017_n_0	_H019_y_0	_H020_n_0	_H021_n_0	_H023_y_0	_H027_n_0	_H028_n_0	_H029_y_0	_H030_n_0	_H031_n_0	_H033_n_0	_H035_y_0	_H036_n_0	_H037_n_0	_H038_n_0	_H039_n_0	_H040_n_0	_H041_n_0	_H042_y_0	_H043_y_0	_H044_y_0	_H045_y_0	_H046_n_0	_H047_y_0	_H048_y_0	_H049_n_0	_H051_y_0	_H053_n_0	_H054_n_0	_H055_n_0	_H056_n_0	_H057_n_0	_H058_n_0	_H059_n_0	_H060_n_0	_H062_n_0	_H063_n_0	_H065_y_0	_H066_y_0	_H069_y_0	_H072_n_0	_H073_y_0	_H077_n_0	_H078_y_0	_H079_n_0	_H080_y_0	_H081_n_0	_H082_n_0	_H084_n_0	_H088_n_0	_H089_n_0	_H090_y_0	_H093_n_0	_H094_n_0	_H095_n_0	_H099_n_0	_H100_n_0	_H101_n_0	_H102_n_0	_H103_n_0	_H104_n_0	_H105_n_0	_H107_n_0	_H108_n_0	_H109_n_0	_H110_n_0	_H111_y_0	_H113_n_0	_H115_n_0	_H117_y_0	_H118_y_0	_H135_y_0	_H148_y_0	_H163_n_0	_H164_n_0	_H165_n_0	_H167_n_0	_H169_n_0	_H171_y_0	_H173_y_0	_H187_n_0	_H192_n_0	_H194_n_0	_H197_y_0	_H225_n_0	_H228_n_0	_H231_n_0	_H233_n_0	_H234_n_0	_H236_n_0	_H238_n_0	_H239_n_0	_H240_n_0	_H242_n_0	_H243_n_0	_H246_n_0	_H247_n_0	_H249_n_0	_H255_y_0	_H257_n_0	_H260_y_0	_H265_y_0	_H266_y_0	_H270_n_0	_H271_n_0	_H272_y_0
R-HSA-5660489	MTF1 activates gene expression,1	0.6551514023009808	0.3474632513205003	1.0	0.04102040330581282	1.52884844915265	1.52884844915265	1.52884844915265	1.52884844915265	1.52884844915265	1.52884844915265	3.21003311609343	2.48983339013375	2.65135288885836	1.52884844915265	1.52884844915265	2.7247242414311	1.52884844915265	2.2729902372838997	2.3367554771462	1.52884844915265	2.3727553299250097	1.52884844915265	2.7645208576642	1.52884844915265	2.35208005087669	1.52884844915265	1.52884844915265	3.49158341937604	1.52884844915265	2.3373964012874504	1.52884844915265	1.52884844915265	1.52884844915265	1.52884844915265	7.18687032737666	1.52884844915265	1.52884844915265	2.5046992238725	4.87566365440195	1.52884844915265	1.52884844915265	1.52884844915265	1.52884844915265	1.52884844915265	1.52884844915265	4.72437918316076	1.52884844915265	2.25093680268642	1.52884844915265	2.41525145159138	2.46993216702415	1.52884844915265	1.52884844915265	1.52884844915265	1.52884844915265	1.52884844915265	2.27028233652071	1.52884844915265	2.65374906101566	1.52884844915265	1.52884844915265	1.52884844915265	1.52884844915265	1.52884844915265	1.52884844915265	3.179519633383109	2.66772153204825	1.52884844915265	1.52884844915265	2.6752841322877203	2.95177391285666	1.52884844915265	1.52884844915265	1.52884844915265	1.52884844915265	1.52884844915265	2.97074289704056	1.52884844915265	1.52884844915265	2.28612220819862	1.52884844915265	1.52884844915265	1.52884844915265	1.52884844915265	2.34570746460796	1.52884844915265	2.27420319233957	1.52884844915265	2.3085497424442796	2.86693353929513	1.52884844915265	1.52884844915265	1.52884844915265	2.32714530237413	2.5173894196729503	0.0764424224576325	2.2792331158860097	1.52884844915265	1.52884844915265	1.52884844915265	2.92246679986148	1.52884844915265	3.64336039003085	3.05251391456651	1.52884844915265	1.52884844915265	2.67873560506441	1.52884844915265	1.52884844915265	3.30756865200489	1.52884844915265	3.09926237351286	1.52884844915265	2.38919420215673	1.52884844915265	1.52884844915265	1.52884844915265	2.18935542947372
R-HSA-112412	SOS-mediated signalling,2	0.05799615095284683	0.06887148197956573	0.8254590416520862	-0.8540099747215351	1.9812141190349748	-0.38759678784564283	-0.5956006240395368	-0.19727779345897298	0.6721128451724002	-1.8590778715925085	0.5309819910488344	-1.0704677087277956	-0.2900158612976424	6.087049472001167	-1.6493874659569483	0.47615956036512364	-0.8314520936648071	-0.07747906458444673	1.3833561580974807	-0.024307815909244284	-1.0427429464375417	-0.4843062046865529	-0.34334779427566087	-0.04190684151557017	-1.3396676062472261	-1.1823263096160714	5.450638482846111	-1.8334524141819863	-1.4360861831828513	-0.5980707153031957	-0.38161662216045594	0.033835941446353546	0.8118289959474849	0.08069916752633467	-0.3648741980873568	-1.4982172622882526	0.20800487204257576	-0.780754834549653	-0.2910398117147906	-0.3797296959917053	-0.9174172638367027	-0.8413151476980022	0.25714586216883323	-0.5395340645994045	-1.3094972953032613	0.9118543124041415	0.1649090829662123	-0.22977682950674191	0.06894491759293206	-0.9780240315024576	-1.4671284574618275	-1.2163413612270377	-0.07849578882642139	-0.04324165679151801	0.23223492653893818	-0.44737911945529807	-0.9571206633222524	-0.38079557005360803	0.21622718007543815	0.03604603687210797	-0.984586952492728	-0.02463846653571946	0.1612686889481571	-0.6637245747771666	0.013993786908363802	0.5674934628060129	-1.2417890559760638	-0.9952214548742921	8.328001789220234	-0.8432650798051647	-0.27659915771117527	-1.3189009959150977	-0.6183341562014429	-0.4325539224746113	-0.8166891124168295	0.6741718474861195	-1.2389170761579842	1.840671413833607	-1.3767006355539053	-1.4909135693386009	-0.6695347107309522	-1.3011101157467748	1.9344888125369846	-0.6359762062293346	0.17380643793360692	6.472713731851232	-0.2699630144653502	-1.540604792757595	-1.4960411601684505	-1.0076217993647623	-0.5272156944114811	-0.38304233877143024	1.988668794949298	0.1590960786441101	-1.0572546479099987	14.882755558357221	6.340440166367168	1.005080194978357	-0.9723703087786889	0.13010980229075456	0.5937398290793251	0.40409777390155177	-1.1526019150305105	-1.2343050105038038	-1.0939944677786313	-2.6493747402142334	-1.129900762469025	-0.8048702033750629	-1.0763619867365029	-0.39522990538503583	-0.6162099557400518	-0.8891700491392996	-1.408797997540256	-0.9330235203330997	-0.8055738722954295	-0.32607621962466854	-0.7024155043832802	0.5145027927762446
R-HSA-2142770	Synthesis of 15-eicosatetraenoic acid derivatives,2	0.6115877104582526	0.3308017482636205	0.8456532858299556	0.2728792555180156	-4.491161156286941	-3.5372042508293697	0.7364121619437088	-0.924147996692648	-2.017691327250985	-0.5236889299386384	-1.73967590836145	1.4136101128282004	1.5386784565291292	0.9735394826559366	-0.6480180572102532	-2.5454508650213676	-0.8051424150186802	0.13581504790119767	-2.5312544463857347	-3.311318300012038	-4.008482222014692	-1.0465427789759258	1.135707798201166	-1.2802269753252695	-4.42674791524537	0.372241594609864	-0.12982335155107178	-2.6700596849672813	0.28339965307563386	-2.9773035803425745	1.4573020419947136	0.49167687661954473	1.1046916871786152	2.9720533219022744	0.38580939434356115	-2.645184937270067	0.7633387820965677	1.468454455644496	3.1116417256538345	3.102905091603461	-2.4106209722988665	1.648438340215557	-1.7391683484767952	-0.11726524301161441	-1.615330151956457	2.04126695971334	1.1538380734284688	-1.298751692723134	-2.1465806440527695	-1.2246799254676553	-2.271701066706563	-3.6234695674558206	-0.5462321097950404	1.8119111998210597	1.1279987188555454	-2.494282956322418	1.8407174191059252	0.332610956617571	-3.2787502357427396	1.4147556465967528	-1.6472699299715037	1.5886767971586486	0.4614411242397295	-0.9389519318881822	-4.732098887523019	-0.8546163747682787	-0.3547999010455183	-0.8674808374379612	3.1783864817872045	0.9977174555593952	0.6571398117954396	-0.8658838983439555	1.6166218391416334	-3.4151927327895604	1.181785973995452	-0.5562580454148869	0.4314334827559699	0.3256583155121457	-1.1900682536703584	2.079426487932243	3.076620531511316	1.948568733751162	-2.123980680610462	1.8983481437227074	-2.550120274019035	1.8238302401550996	1.2489113803961536	2.163003156860579	0.559607629727942	0.8003639291031308	2.059548263274825	1.7648822846658967	-1.2319431247967294	1.1190399744518105	-0.9933527359162189	4.889145747617109	3.0729646147026313	1.559359607450137	1.885864582167439	1.5019864784828492	2.98888753128062	1.8824695450227722	-2.903974764494517	0.3291166311026403	-3.1563667428074664	-4.859653545899208	-0.015978924512387915	0.5760416635411755	0.18381232296368577	2.1727329164299394	3.088166051662284	0.36112496693045926	3.190508696375533	2.220840270068089	-0.43553764785608157	3.0168662406976834	0.846188486296715	1.1535838570493562
R-HSA-72764	Eukaryotic Translation Termination,4	0.8110676239094431	0.3935579499489298	0.636730890957815	0.0953598134672868	-0.4336915969982758	-1.5002668296362354	1.7919245980602885	-1.2833405144789847	-1.6698585596512612	-1.230996809329605	-1.3713849362674537	2.043649958544494	0.8666798738174397	0.9721495975510283	1.226119653895563	-0.5800399875306191	-1.6184824231107584	-1.207891763483496	-0.9563631652132374	-1.917465628530709	0.6611302001844087	1.9269168766377607	0.8532873077192622	0.9936467177150639	-0.18663066205250384	-0.282169731586478	1.3597022237201395	-0.9207939548837493	-0.07180254194562154	0.9917584763547848	1.6314002687806355	-0.6868205759933367	2.273597099418528	1.4073633282658005	0.6383748158676502	-0.10218926805110057	-0.2944215425477106	-0.4203833202853515	2.553283888005833	-0.8704251137238446	0.8348457588747876	-0.03463883023346879	0.013906905489248354	1.1945681237420378	-1.3023783925857477	-0.40415091691110727	0.28002532307119266	1.148510310283465	-0.12578430513841335	-1.4886419570238454	0.5486867509084026	0.44391491673220324	0.5831833288077027	2.315910910579242	0.031171289880401184	-0.31236318653275663	-0.24349052835000254	0.1706187017814156	-0.30288879044950745	1.2640095714115946	-1.146218106906187	0.9509438129876063	1.8335498576917257	-0.12068774311347252	-1.0539055217248339	0.5009057847887565	0.9871467272245806	-0.34806677062723085	2.002736298360186	1.5402454691658123	1.3480278088669948	1.4452866465170873	-0.950768002153469	1.085528139867989	0.6773457939217146	0.8105075059310801	1.9355338035442353	-0.673160242105016	0.4252451355934013	-0.5442962300357698	0.38422085087696467	-0.9973568069592713	-1.9770065504618657	-1.6133761868414729	0.5325893684476415	1.5658574536794712	1.1520181040933999	-1.06649385023048	-1.252768546152373	1.1370911706824174	1.2809402028822405	0.5771899674258234	-1.7953350678173352	-0.6011154285896135	1.2733693893303835	-21.524370960630385	1.1645537923264475	-1.1793611406062503	0.5359683188477034	0.20787911038338727	-0.7218776418648339	0.37646820483593013	-1.0720553126759818	1.5331729604674764	-0.18060411829530076	0.4769372422705099	0.4426340124639771	0.8539369643086884	0.5895683469445494	0.6623241827930607	0.42234993453400105	0.8035461880157979	0.27824804363465466	-0.7119150897081872	0.06485882681901897	-0.8020091683357713	-0.5113623015046448	-0.21519557676028445
R-HSA-8964043	Plasma lipoprotein clearance,12	0.9887501992533343	0.4342689699633198	0.39444488560997565	0.0021405765948979633	-0.9594571674083305	-3.3731143778031187	0.11363562005754604	0.36143155469109367	-1.5798254251683588	0.6466243408209523	-0.1870170753790422	-0.5154696280760324	0.47774550772006963	2.0390190334086062	-0.6354536202161729	-0.48273923411582526	0.7517841846060794	0.6775493001423423	-3.031039694122837	-0.8476317713921497	-1.0468274084017957	-3.312345754134108	-0.3757574175906896	-0.7241093586920518	-0.37857402535650947	0.754250286621765	0.2664138923361102	-1.152193769735774	-1.1797692693327204	-1.4524157414584185	-1.7669623164896515	-0.11750382233697793	-2.256462638355922	0.07104828020259053	-0.36138432532543074	-2.294476043194503	1.8751220321479585	0.3049992536127774	-3.162301928391827	0.09993703754100985	-0.576710725479499	-0.26413687635386207	-0.5011736025243767	0.31083692480346026	-0.1670555808552293	0.0511405860279609	1.0740156471523563	-2.7622616842050363	-0.5463284833432899	0.5783383177929425	0.5007540271642743	-0.025600823353564093	-1.5759108223634704	4.053693820225253	0.5601329596800138	-0.22267218474655393	0.23015741929567374	0.6504146588023525	-3.2911734454421286	-1.071117211322418	-1.5807124440098759	1.0865963377652748	0.6311782158596458	-0.9119567972886036	-2.434928635905627	-2.7637547454883213	-0.5178420726758041	-0.26019441333504284	0.1805652835475693	-1.1379866360286846	-2.239288651536452	-0.544121054631669	1.2521377459038003	-1.2649627715715364	-0.1385241204312024	-1.0354743880207657	-0.5017502276452348	0.40559858920663533	0.4502922083374737	-2.7866392708639034	1.3926807834297446	2.2643624558747644	-0.3239310129043144	-0.7359286348275995	-0.5335843915448659	1.013110582609706	1.0391207336649235	0.8846698238316144	0.012032093053809385	-1.201451506480994	1.525973381700393	1.2055448721313704	1.4927716306566663	0.4588061214466652	-0.7886709103129027	24.934721822494314	0.7621900635068655	0.27585399185833215	-0.5115868886333134	2.395417280215022	0.3978570351802471	2.319333917566854	-1.7393347281146652	-1.346833233515954	-0.7447620386526341	-0.4121426445480483	1.803841989102943	1.0245133545376939	-1.3994862318070063	-1.5695089628304206	1.0904019214954488	1.0372539696053729	-0.8287219203793481	0.8092289168250903	-0.2786235248747133	1.5648300830761614	0.6427699836489765	1.926976238340816
R-HSA-8948700	Competing endogenous RNAs (ceRNAs) regulate PTEN translation,1	0.23032994793390635	0.18134741877303176	1.0	0.2950408012700375	10.4917102054032	11.0514568985149	9.665651686473089	10.582121555598805	9.9531726292829	10.971708253971	10.7058071037853	9.51380318703807	10.361270597141699	9.85285005770043	9.99706479869818	10.703336976006401	10.668443915605401	9.678905395325213	11.760416254570199	11.1923199406027	10.147639889736	11.1227676867135	10.3852571571372	9.835225849933972	10.3816092185945	9.68691982448836	10.0831968670003	10.842542695236402	9.692058397420661	10.069710680119	9.74570336614357	9.66898351986135	9.056012984659901	10.015100916593	10.3907646649703	9.95108864124398	10.4440560787073	10.006714770017698	10.2121937852367	10.3617005755661	9.49888119731856	10.5665065057899	9.205967371274447	10.7972892842291	10.4724509174347	11.289014233159099	10.7058390241985	11.119718795060999	10.2054083743523	10.5459785684247	10.940971412232098	11.0806984722541	10.035809977613999	9.18895778462025	10.494723917489	10.980281230109195	9.857005693764801	10.5019557492008	8.484406756786981	10.0792492956623	10.2089391726141	9.2890531231023	8.9732098539885	10.338025591921001	10.153061086110199	9.959549897714867	10.1391280435996	10.3388472605585	9.34769020962842	10.3944245305104	10.844005902024099	10.106591455621901	10.2231909339036	10.0057847505864	10.3305157103007	9.849804575355519	10.137570482512	10.1444890021002	10.5593503819967	11.739030097086301	10.2303216511016	10.346556812624	10.1908792470082	10.308614976578198	9.73514115362448	9.67288011173304	9.99887194316235	10.8514769352231	10.1121472034111	11.617078731402302	9.60497412387484	9.45019949582082	11.1527830847491	10.2388782812077	10.6159420970148	0.1888260034471575	9.07649739779571	9.56822890445986	9.825429068556481	10.1164530784039	10.044063420458599	10.2034928282084	10.1836029717311	10.3150039154116	10.029559687709801	9.70167240335514	10.4952086487547	10.3693178155537	10.993842683043999	10.5406672045865	10.3756065183372	10.8040180313014	10.8636213174654	10.4662743797691	10.3530429627424	10.7254375487946	10.6164754484315	9.768754941691393
R-HSA-2672351	Stimuli-sensing channels,36	0.0024546386009458568	0.006095682546144592	0.2316246964577787	-2.0760770317704167	-4.022385661946995	-2.753297874737025	2.101999759794075	-2.465562395082293	-1.5201335089978303	-1.499092360787469	-2.322958313007422	-0.59916018862042	0.7997322449675035	1.5674780356530806	3.3961366016511922	0.7307896338203171	-3.251770394635371	1.1303699491200092	-1.4572062615118881	-2.8221971834045934	-3.693904091022196	-2.7270390889970275	2.1392225293295395	0.21297970243433922	0.6664548570453828	-0.7329489139834807	2.001512242982859	1.2022964598370947	-1.516520749806687	1.7884391981318832	-4.604652584721883	1.9385784088625855	-0.43784779602978596	-3.2093774373450814	-2.19026381488511	-2.205133325620141	1.7664404140061187	1.7086768493801576	-2.4164350086355766	-1.023503646230665	1.3757233334316876	-0.264162560746187	-0.054829540766031054	3.945924761803581	-1.4990697332324807	2.888679866854772	1.4861438835959424	-0.42951921632504103	-3.7059034373759725	-1.24117830518484	-2.5133998310100876	-2.800378296732553	0.030648147647560343	4.425325669833357	1.7136549319965484	-2.931196130311232	-0.4320978555194571	-0.6929380338134506	-1.131683045669776	-0.6964686045584968	-1.1571796839366126	2.979774724418128	1.986285282353368	-0.7025552761055829	-1.5609877961450742	-0.6333018280510635	-2.1467777665126024	2.8397521990492605	0.23240772213583094	-4.753793913491368	-4.897730973663223	-1.0375772412388222	-0.0541582806937923	-1.0152192383665566	-0.7750086000001206	0.17025052090998888	-1.9638323601147065	2.1723174470828686	-4.249724736498304	-0.484815545341826	3.967926001068322	2.585617009176244	-1.06773018472319	2.7081348974017434	-2.379003709702586	2.1497996553572913	-3.1322796022737416	-1.221573789215967	0.9931031107716405	0.9327788229227955	1.1650686285085758	1.1088349972041966	-0.7892380144202653	-0.6414006301544093	0.6801885196829877	33.130756680590295	2.7326304490260918	0.18121760220121616	1.808576151764339	-2.8820288156771503	-3.0577064457491603	4.816378863255126	-1.1239319579616769	-3.6538710347707872	-1.3850709027022832	-2.6525383902949766	0.7072288852859013	1.1508499782191093	1.440330193528552	-2.0819763739367554	-0.15051711827520817	-1.3935231745967653	-1.2552760165399286	0.23084006451188835	2.058049374769932	0.5725636451315492	3.23158486689215	2.4140908170103645
R-HSA-69017	CDK-mediated phosphorylation and removal of Cdc6,3	0.09940123165330152	0.10019716773625881	0.5947876887022326	-0.7262986862689335	-1.0433110414939155	-0.4043076286716834	-1.0991293356857803	-1.6057934494182	-0.3371460245297275	-2.008609122743301	-2.1956995484033017	2.4216989412853107	-2.405850541207368	3.6535349825178436	-1.544274993435073	-0.9027272382713323	-0.6507688314416527	-2.4855679881373165	-1.2881143244748539	4.211067437243619	-1.1359113380098538	1.4012782088292526	-0.9190595055870904	3.769662161063128	-2.344719055827119	3.8137774437814778	-2.0239868095340254	3.3650125054847857	-0.70348294277239	-1.1952725438549034	2.3246787879211923	-2.3552983712416244	-1.947884507464902	-2.213050314771265	2.5898859738380096	-1.127085650706598	-2.1106179319938083	2.3176141798781513	-2.271487305841637	3.1551199428527776	-2.2134607399471946	-2.299464090413911	4.182002684339393	-2.2296194233678945	3.2011887422978025	-2.1956184336820406	4.184834427418859	3.136332567242517	0.33393218603442304	-2.230967633010357	-0.8765024764784104	-1.5621917516660886	-2.0278900174581564	1.9847518798306827	-1.4746550717164644	4.172222205049678	1.4644286991462212	-1.2545091858883062	-0.5888164432686277	-1.3429701891682446	-1.1595875536762925	-2.0387940519595458	2.2777843510496867	-1.1286058400287833	1.5289679261880813	3.214984790554273	-2.5228712915236495	-0.992788766932788	-1.923946221105816	-2.191802154227028	-2.2813928478484886	4.712662426724303	3.957078153531736	2.0280157914427996	3.2684889264342356	-1.4364204175350643	-2.028812720607217	-0.8829327139467789	-1.0861805127347404	-2.0681225031897004	-1.9142946550898827	-2.017675384271112	-0.52525895499961	2.6536638148012184	-2.2431847285515696	-2.540908785376328	3.288698016507528	-1.572255148237334	-2.066375357796201	2.3970343848173896	-2.185517181073863	3.863289163867903	-1.2169695579867479	4.810227686326337	-1.0162027638064397	-4.0972441946411635	-2.3889393742842144	-1.1712138744588236	5.035937698497274	3.75685048742909	4.456011551521938	-1.2469637852987099	-0.6755798792354419	3.689633555847266	3.7440036609820173	-2.3032672353206007	-2.5413431180678	-0.3982503545764427	-1.9430533427478696	3.465396527422558	-2.5270118194641493	-1.3154986374188506	-2.4736729095089376	-1.3479000587450876	3.852499505820916	-2.4410573801336364	4.281736806484022	-1.438271304314214
R-HSA-176974	Unwinding of DNA,2	0.010524109446228195	0.01863427065672922	0.7048501957173869	0.5263815353783917	0.6278511908639418	-0.027089278936107644	-0.21459609108874428	0.17130217493942196	0.35971178382965596	0.3932799905902199	0.6156835073762016	0.24956708113016365	0.2514843472104599	1.1796450581421751	-0.1503085012917241	-1.4565412979451964	0.7021416936894203	1.1500421522114692	-2.978416749960022	0.4386601528255058	0.7330115922493725	0.5506654647829686	-0.16381627660430134	0.3536963231882247	0.4048309045873774	-0.6533779464670143	-0.9072512074757272	0.9564989129091328	1.46577769282836	0.7659950100650854	2.5707480625317305	0.6080083030704005	-0.49158592168054854	1.2758209801850222	0.12461241893631027	1.488171080816721	-0.24771965134756518	0.8079441926224149	0.6192766803219446	-0.8406196902024945	0.48582525638906415	-0.3641565132604485	0.5569953049983493	0.10500626244325936	-0.038594127582568034	-1.091865926753082	-0.9962730691582762	-0.7933986252731564	-0.9660165395633918	-0.585541048457873	-0.011988582687578797	-0.7976402839484371	0.34684955504101656	1.0124595345424368	-0.3875823236714326	0.19113140078766705	1.2803730155318236	-0.25356062230482196	0.37539275105253	0.6225210555903784	-0.3174603040197392	-0.5039074354577001	0.7577537891009132	0.2621922001020685	0.5249603026615964	-1.1700711744499463	0.45024591082287646	0.5860169155835311	0.8569269248988027	0.501930160329813	-0.25550503176287465	0.5001306811682621	0.09890180708210362	0.36910970696886986	0.5241701881891864	0.21376442393559617	-0.5613381533567533	-1.1807133331140742	0.2995700247598989	-0.3135371260978577	-0.04857297863318541	1.1141871226424473	-0.7471687244096314	-0.44682119693888334	-0.22996990497804098	-1.1461103938592105	0.822065694568504	-0.07447482428471054	0.9141950337885932	-0.12165863802064569	0.378210486348509	-0.16485918829252427	-0.9117560626290295	1.671936750057013	0.004679130448761019	-8.979121924494896	-2.5890691862467166	0.06858110351278193	-0.2054162618960711	-0.15282991142256067	0.1921643951010683	-0.5833703002024363	0.1641526040890357	-0.025847025620229183	0.15744109653114027	-0.3771107419086414	-0.43523900964731727	0.6956723739038276	-1.137443936724354	-0.3522282979182399	-0.22597364476159204	0.9165933038679962	1.528619047211356	0.6750188421696431	-0.0706504637013408	-0.8086619752262479	-0.6437878525093275	0.1084443701208998
R-HSA-349425	Autodegradation of the E3 ubiquitin ligase COP1,1	0.1530385980328935	0.13796789103295778	1.0	-0.6196992362366708	2.80482780152749	3.5355382507856	2.5631784304965297	2.4489460539896	3.25662454749661	1.52884844915265	1.52884844915265	5.9091698165893485	1.52884844915265	7.19722884648945	2.36559893986384	2.7247242414311	3.32418012013579	1.52884844915265	2.3367554771462	8.02160986016906	2.3727553299250097	4.93064796739611	3.02145139206894	7.6905060727557	1.52884844915265	7.50808339479522	1.52884844915265	6.952192440533332	2.71879545125118	2.3373964012874504	6.1870094575659405	1.52884844915265	1.52884844915265	1.52884844915265	6.324935958770079	2.7213752791920602	1.52884844915265	5.885384548368652	1.52884844915265	7.442793016440411	1.52884844915265	1.52884844915265	7.7903135822493805	1.52884844915265	6.868271766706999	1.52884844915265	7.9926928076319	6.68815283397635	3.92405578342336	1.52884844915265	3.10789931554991	2.2440924410465297	1.52884844915265	5.799578206789559	2.42850921362973	8.037874805222112	5.034907558503639	2.3460463670741603	3.08392167011944	2.3908695351305496	2.6515528999850697	1.52884844915265	5.83997424349259	2.56558310211655	5.44186417599431	6.60301542580352	1.52884844915265	2.6231056543712596	1.52884844915265	1.52884844915265	1.52884844915265	8.261582793013389	8.03602996901975	5.598876781183653	7.28018707722993	2.57289330733308	1.52884844915265	2.82264036658975	2.89157679206774	1.52884844915265	1.52884844915265	1.52884844915265	3.07498224173385	6.16011925445977	1.52884844915265	1.52884844915265	7.24972480869459	2.2434687818687795	1.52884844915265	5.88111636552881	1.52884844915265	7.42843073448094	2.7134009463789797	8.268852282743259	2.5173894196729503	0.0764424224576325	1.52884844915265	2.3221783128989903	8.96790102623192	7.863971986580981	8.20291267100688	2.3447576108358703	2.72818562461685	7.25512800254172	7.336174163797129	1.52884844915265	1.52884844915265	3.28974342560341	1.52884844915265	7.10263051680362	1.52884844915265	2.46447548008675	1.52884844915265	2.38919420215673	7.537779428867591	1.52884844915265	7.91152392518219	2.18935542947372
R-HSA-8939902	Regulation of RUNX2 expression and activity,5	0.36059042077678316	0.23969537081446823	0.4733359778600934	-0.37969129481281616	-0.9858062591861911	-0.13452915108908997	-1.3552513413524507	-1.2264290090087788	-0.4086332161614773	-1.7346794622418138	-1.9703433808913902	1.8441339069408442	-2.0550563288571304	3.100388613344098	-1.2716500189468518	-0.8641786326486568	-0.30895402687626733	-2.372186956955268	-0.8695973602296507	4.708263822771427	-0.932357738127789	1.0302640567538153	-0.5692807496478905	4.2031270843288535	-2.1073329018702354	3.4541188469638704	-2.3606203958166168	3.2394226610785197	-1.1477266192181454	-1.2851009456048748	2.433623907312072	-2.1180763271131013	-2.318100701445757	-2.165652421923384	2.603500396406366	-0.5735797702800021	-2.1157563834998423	1.5455792575698843	-1.833534319782881	3.447862238049999	-1.9244289228260583	-2.0412892985234445	4.128435757993341	-2.023341233329194	3.29924307188899	-2.3985296940258043	4.2118215495095415	3.294929009394416	0.13211282046082287	-1.6289376354564213	-0.31578715620755726	-0.9681544816079772	-2.1920096163161764	1.7135918744465504	-1.6432938780755673	4.408718619218443	1.0869082654819409	-1.2043900335299267	-0.8361253354493159	-1.6273984599677933	-1.1717248699389453	-2.117442900425961	1.9984506224084442	-0.7094471342288218	2.2456615413331553	2.8066565916578505	-2.078482543604817	-1.2197442113693542	-2.8422082695876525	-2.1725630038652177	-1.8395142789590417	4.417366440063918	4.163659554236503	1.6387723697072338	3.567064654208378	-0.9890509909031155	-2.2945685985583246	-0.9900977013427187	-0.7271912450094414	-2.384203070282077	-2.10796895888174	-2.106888503165175	-0.16352616724501598	2.4532735080512977	-2.0306378877050166	-2.63673604964442	3.4823606744510185	-1.5357607115776226	-2.096814032208962	1.9149278228740145	-1.8508213523441062	3.735056310683717	-0.9675578187361654	4.233157143926742	-1.8872148206081965	-7.5878718161580085	-1.9333316428372478	-1.2420850632201414	5.026225969179365	4.0638372493841	4.356654243755881	-1.7618412613975951	-0.7018909385748321	3.5042894547105075	3.1923064074728043	-2.1124270005497587	-1.946364191157886	-0.07600924164402338	-2.263357211774606	3.250670581803582	-1.8671707793927412	-0.8630634947554667	-2.0878601492452433	-1.183186674601466	3.876157033219221	-2.166788138852196	4.053167563044883	-1.2642486076421102
